"lsoa01","access01","access11","access01_exp","access11_exp"
"W01000350",79631,87650,9705.80070494251,11852.7057685759
"W01000351",97125,108493,1438.93721513119,1665.07312618543
"W01000352",81368,87915,4284.88510104699,5289.20694009836
"W01000353",80106,86422,4080.64593923762,4931.83816616492
"W01000354",69096,76145,1285.59364820953,828.469622592767
"W01000355",70041,77414,1418.6071591009,992.879543041877
"W01000356",66864,74922,901.607906296493,687.019566300903
"W01000357",27639,29417.26,369.043044348934,290.340016592786
"W01000358",25291,27089.26,185.088019050552,273.326094556961
"W01000359",66860,75095,715.644661059445,746.339146117511
"W01000360",66553,74728,1260.02215407813,1201.55690762224
"W01000361",64325,72440,1713.26378778006,1885.16432746941
"W01000362",89097,99822,985.834332924309,1265.95314572566
"W01000363",88395,98610,838.124446540265,1098.40021506022
"W01000364",88680,98991.5,985.407908810517,1224.35301119797
"W01000365",77272,84334,5276.62976365678,6439.27678010298
"W01000366",69303,75054.5,2434.5662606522,2872.20193875623
"W01000367",70323,76421.5,3079.51824518367,3650.64626667346
"W01000368",90389,100209,4551.58253782562,5275.44520684722
"W01000369",148514,159398,1799.31793582331,1897.26903464275
"W01000370",145837,155904,2083.57010026505,2263.79857225607
"W01000371",84419,93023,8974.24273475411,10931.2148435267
"W01000372",84719,92219,10579.8962936942,12817.2749986087
"W01000373",91612,101642,1962.66057979279,2410.02352088722
"W01000374",96890,108738,2343.3126944119,2478.91155460501
"W01000375",96554,107863,3270.31889644483,3653.85021000609
"W01000376",125643,133176,2019.86735752511,2215.40417328301
"W01000377",108572,119808,1337.59792306044,1448.74326064938
"W01000378",96958,108199,1977.04817163952,2118.84283417809
"W01000379",96077,107196,2355.48219773926,2627.22682804668
"W01000380",97950,109201,2812.75088305744,3245.99169898204
"W01000381",77582,84681,5315.03026057938,6592.1207456181
"W01000382",78007,85082,4566.97359615226,5669.21045623304
"W01000383",81571,88317,9059.0065984242,8724.88467844063
"W01000384",118318,125760,441.280714281932,563.721724515251
"W01000385",63875,71327.5,1798.70661013036,1838.55491686562
"W01000386",63792,71354,2079.34344158714,2087.72839916155
"W01000387",110651,119077,2856.89425114121,3256.85805075742
"W01000388",86014,95101,3764.51171808233,4367.70127146588
"W01000389",66374,74221,720.392685530652,553.810867564416
"W01000390",156399,169141,3347.62469569598,3037.61011174053
"W01000391",149320,158096,2160.70359461621,2091.44893925304
"W01000392",151629,161274,2506.7299143841,2374.9228400337
"W01000393",81539,88424,6552.7613003742,8019.01165165224
"W01000394",72856,79851,1508.0256772737,1230.38154883888
"W01000395",69379,75203,1326.66033072531,1435.18765334253
"W01000396",149442,162009,1373.59486127826,1395.30176766846
"W01000397",148738,161139,1257.37316608749,1283.70930603603
"W01000398",88210,97988,720.890114854966,1017.13433516315
"W01000399",90856,101119,313.474089868167,369.083570295256
"W01000400",90114,100193,2964.43072379862,3607.01680951846
"W01000401",92548,102713,2095.25310662424,2465.32056859599
"W01000402",78703,86241,7286.37972604835,8779.25567417827
"W01000403",31316,34197,295.930196758497,333.004247943097
"W01000404",67221,75328,605.717920759694,1031.93450206395
"W01000405",63255,70608,1700.17009959209,1740.20782932582
"W01000406",63522,70988,1112.47326492467,1123.95375838713
"W01000407",71403,79207,889.521456277037,852.404064479628
"W01000408",62839,70203,822.06744020125,807.230484789271
"W01000409",69240,76373,1014.84303873831,850.289882776801
"W01000410",63339,70990.5,2120.37019285914,2128.12964738878
"W01000411",63249,70952,1666.17389823805,1728.07936866434
"W01000412",63531,71282,1510.67044729421,1568.70481256781
"W01000413",76564,83507,4388.6270353127,5411.27859779318
"W01000414",76564,83507,3644.11338750261,4276.95650750107
"W01000415",81815,88712,3927.37852439343,4811.12744474541
"W01000416",83059,91719,2872.20961129002,3355.98565253158
"W01000417",156122,169843,878.421376961518,869.119900237313
"W01000418",158876,173455,1195.86626047527,1230.2066601866
"W01000419",66155,74151,980.640285239624,1067.78398150764
"W01000420",71188,78721,1112.71847630696,1185.47415549608
"W01000421",78240,85605,6583.80100085951,8651.95580156314
"W01000422",86264,95510,5983.67395979558,7086.24602332745
"W01000423",76872,83789,3480.80324378226,4054.83673168574
"W01000424",77216,84199,4666.88099478415,5851.72356774231
"W01000425",80869,87422,5389.37046495406,6743.9590997199
"W01000426",15795,17347,442.015248903295,469.830115349382
"W01000427",3712,4094,400.960931887072,449.843294864414
"W01000428",18264,21110,348.416647150639,387.537497203117
"W01000429",3060,3175,687.831944229234,702.248278476073
"W01000430",11152,13027.78,713.390205885798,820.585977068681
"W01000431",7957,8697,609.074700181803,754.976499514238
"W01000432",7171,7793,613.098446665019,757.813487003435
"W01000433",12023,12451,658.350031575203,571.600801656163
"W01000434",10225,12021,513.046208165651,582.942941851427
"W01000435",35065,37503,749.414582484167,800.902930824677
"W01000436",34195,36848,540.08617568576,717.212448112399
"W01000437",34298,39115,764.298197829361,813.615873365687
"W01000438",7771,8377,365.542435864185,409.469477547705
"W01000439",16107,17964,368.672877113005,468.276548824496
"W01000440",9171,10503.78,317.789750417645,418.89249410246
"W01000441",10430,13024,308.938658010406,421.396643820576
"W01000442",2048,2466,512.165864631808,594.943719081271
"W01000443",5385,6474,634.020088856841,726.410244899489
"W01000444",11418,14202,530.832852481761,595.312551998897
"W01000445",5477,6543.08,600.65068273464,668.414374908366
"W01000446",6103,7216,919.643944547607,1266.34703782787
"W01000447",11496,12431,502.452281342263,587.432198478548
"W01000448",6270,6832,669.938667954013,693.020100523281
"W01000449",6270,6832,1031.84479637108,1061.77596309561
"W01000450",7836,8564,415.708194754973,423.025696620871
"W01000451",9217,10014,320.001932659901,325.357614537924
"W01000452",2395,2617,464.183929102737,460.564498586836
"W01000453",12403,13036,353.746368352198,499.309156117772
"W01000454",8153,8829,2652.94980180733,2634.4638117584
"W01000455",8153,8829,1587.07465544253,1685.46912712924
"W01000456",7771,8377,2310.25539358766,2398.1211479065
"W01000457",21889,25048,393.620751702447,485.982563071333
"W01000458",23736,27238.26,436.603749814983,506.25857471148
"W01000459",8101,8804,492.423402310374,542.410259168317
"W01000460",9857,11968,530.629686941617,656.496490442811
"W01000461",8144,9967,679.424914244453,783.841457012926
"W01000462",37184,39884,480.292044246585,562.075132748576
"W01000463",17998,19783.7,518.816449291198,564.244638655478
"W01000464",6627,6793,345.840463790418,409.197556799171
"W01000465",34543,37981,198.35239821249,197.737290615579
"W01000466",3060,3175,872.801509341666,864.357635975443
"W01000467",3060,3175,950.045375826638,1013.5812936409
"W01000468",2899,3401,367.692536730461,487.84890351578
"W01000469",15798,17682,523.498172997051,561.834247250945
"W01000470",21802,25192,478.90511533072,607.884030036314
"W01000471",1895,2253,495.857590574651,619.82058391256
"W01000472",7771,8377,336.247508114002,371.552362050989
"W01000473",3107,3790,1072.45251025944,1246.80269670962
"W01000474",4694,4790,643.358841894248,676.838289560821
"W01000475",9325,11340,582.628709587128,646.377707961695
"W01000476",18450,20833,346.493702516521,422.287163946321
"W01000477",5890,6222,441.73312184048,456.03524597437
"W01000478",11215,11923,2034.58811164585,2010.76870799759
"W01000479",11215,11923,3050.88638886107,3104.2068881618
"W01000480",11215,11923,4684.20846935712,4844.2319207094
"W01000481",11801,12648,2078.57985644294,2140.66309685282
"W01000482",11801,12648,2404.24450523362,2528.33428349149
"W01000483",11215,11923,3445.61011011216,3379.00124309385
"W01000484",6284,6487,563.572860060795,624.365460022368
"W01000485",8094,8904,448.743027526077,504.031095778656
"W01000486",8957,10003,761.788522091377,647.631217617265
"W01000487",6344,6683,605.039392309447,701.056821542907
"W01000488",12314,13157,517.245037174308,682.973232754688
"W01000489",8750,9946.78,2137.65693146978,2363.74192877787
"W01000490",8750,9946.78,1696.51015974388,1823.74380508408
"W01000491",8750,9946.78,1504.25519945556,1614.10813683132
"W01000492",8750,9946.78,2922.6102601678,3082.68965012102
"W01000493",8039,9198.78,2026.29439502589,2567.09314073366
"W01000494",10044,11751.78,408.389884116344,508.32421389542
"W01000495",8039,9198.78,626.000103776459,729.846702533968
"W01000496",12543,13449,387.624364446743,492.872382146294
"W01000497",12356,15286,326.648873214153,543.324308975209
"W01000498",11188,13950,2043.49172930772,2434.91083599449
"W01000499",12989,16090,2446.54757374918,3124.9392150262
"W01000500",12032,14947,1359.44043030642,2011.29145996794
"W01000501",11565,14480,2137.5085107875,2523.66577603196
"W01000502",32187,36734,1364.9770401372,1409.94473448656
"W01000503",7517,8554.7,318.667418346772,324.525852324179
"W01000504",26004,29016,644.597375598073,725.629176353818
"W01000505",24139,27874,804.883845389629,906.488052124134
"W01000506",4387,5097,1018.03426734835,1309.99584488
"W01000507",8989,10050,425.496312998209,402.872984854841
"W01000508",8590,9559,587.330589350049,462.631739272514
"W01000509",8604,9734,1263.53528453834,1221.62328369159
"W01000510",8899,10213,1838.71865765085,1749.34342403448
"W01000511",8370,9536,1708.68758959227,1692.17002527814
"W01000512",13871,15976,5220.77408535696,5921.16062294524
"W01000513",13871,15976,5143.16004557093,5415.84904586683
"W01000514",13871,15976,4461.11450521247,4598.81916076914
"W01000515",13871,15976,2322.53207631186,2793.36293223858
"W01000516",13871,15976,1977.91618960275,2491.43017123793
"W01000517",13871,15976,4198.49658548137,4293.27139170358
"W01000518",13871,15976,3871.43440961973,4100.19451504384
"W01000519",9583,10955,381.101521370263,429.000179075965
"W01000520",15298,17399.8,235.356733439913,284.643112191517
"W01000521",14833,16921.8,240.309398373569,239.417634788758
"W01000522",7749,9209,361.376234515401,400.071249659908
"W01000523",16293,18613,304.072671012969,422.889815313607
"W01000524",5245,5937,445.375820893585,493.846373137631
"W01000525",13871,15976,1524.39716795362,2106.15257718452
"W01000526",13871,15976,1858.68651846168,2364.837261423
"W01000527",5825,6214,1636.86849986155,1717.40234666348
"W01000528",6212,6639,1464.91524388345,1487.61537676508
"W01000529",5854,6780,313.779417458768,369.168445176944
"W01000530",13871,15976,3101.15776066942,4382.88068387167
"W01000531",7888,9418,389.664398423681,455.365216646101
"W01000532",7139,8119,475.86424888244,509.461301484206
"W01000533",6743,8191,419.008821374377,584.043297691838
"W01000534",14531,16728,1178.88046246581,1392.81179398745
"W01000535",8569,9488,724.861851348095,782.817321123938
"W01000536",5790,6292,345.803522276331,324.907976788662
"W01000537",6619,7091,412.065263743529,374.885805129477
"W01000538",15643,18164,306.461698030201,397.940271490376
"W01000539",4676,5284,247.351253909792,276.652020265402
"W01000540",4913,5754,173.282147877148,204.840362452865
"W01000541",8015,8952,397.093517075753,419.58762746617
"W01000542",3711,4123,434.550584047194,487.958665820897
"W01000543",14013,16076,493.930593847755,500.289992046925
"W01000544",5038,5902,362.868760549417,383.615575391268
"W01000545",8667,9819,480.84399905996,614.730755486815
"W01000546",9474,10778,264.49355672739,348.489884085185
"W01000547",8009,8921,337.419329889763,431.791342708591
"W01000548",13980,16078.8,489.44602708539,561.394409766625
"W01000549",13980,16078.8,603.876819373977,582.476935542901
"W01000550",2552,2748,422.619519934745,502.934995832421
"W01000551",7948,9316,419.722038672574,517.227233399685
"W01000552",14235,16362.41,424.720028836237,437.376283469868
"W01000553",10367,13140,252.436605779429,327.622495175823
"W01000554",28697,36342,399.389018431675,586.66361611138
"W01000555",20574,25868,439.71141314399,543.399890841044
"W01000556",19421,23917,216.24980286552,259.612920616243
"W01000557",21176,26695,304.87853605837,383.151876780831
"W01000558",8780,10013,425.765440672097,502.620290816881
"W01000559",9418,10810,367.985154570697,453.591027769082
"W01000560",7372,8582,369.899678494172,425.603558449716
"W01000561",9236,10764,543.101546676366,741.378419568297
"W01000562",4822,5525,371.518887039132,488.997029030683
"W01000563",16113,20500,250.826229532407,387.032404896804
"W01000564",14340,18313,351.91202554691,490.816997323163
"W01000565",3978,4532,958.773217019624,1008.45346863306
"W01000566",3978,4532,1044.61446016115,1180.72258407263
"W01000567",3978,4532,953.266750384092,849.120536655735
"W01000568",25222,31163,4748.47405673959,6573.79277328192
"W01000569",24367,30244,3142.54137263394,4216.2459812659
"W01000570",25330,31791,2782.18547739712,3563.90096283546
"W01000571",25222,31163,3243.46089419835,4088.65711635472
"W01000572",24049,29698,4014.9332823378,5346.21951587391
"W01000573",25856,32034,4275.85445964179,4788.68960626371
"W01000574",15344,19364,1468.49877929935,1961.4730467263
"W01000575",27196,33928,574.444357685103,774.846585293866
"W01000576",11077,14737,416.202381377491,622.700042180566
"W01000577",11376,14114,364.502078364932,452.427957147238
"W01000578",22185,26405,448.255847988008,619.787813158581
"W01000579",15610,19406,497.359559692675,549.963502430622
"W01000580",29342,36989,275.792048710674,421.238745289085
"W01000581",5551,6572,368.959914874238,471.607274441213
"W01000582",6579,8860,327.072399701276,407.634971536075
"W01000583",6517,8948,332.155912712351,350.176554710787
"W01000584",16199,20826,394.83316417524,525.964009804386
"W01000585",26760,34550,559.931848514834,918.699304500956
"W01000586",27745,34535,2216.63548970387,2531.83316547507
"W01000587",26098,32323,1844.40950948153,2091.64131810402
"W01000588",26098,32323,1575.13758915244,1725.1567904955
"W01000589",25775,31919,1120.55732577423,1394.77204262439
"W01000590",25775,31919,1024.77374542502,1295.1831651545
"W01000591",25775,31919,976.066902424653,1183.19742107979
"W01000592",25775,31919,734.263899626049,872.492501046013
"W01000593",26098,32323,1682.95421817808,1867.87845496566
"W01000594",26098,32323,1639.86679384152,1961.9445932526
"W01000595",11657,14633,750.526659247042,977.715366208935
"W01000596",11398,14463,587.708181970814,954.518250898757
"W01000597",7169,7868,268.008229041059,434.823410244569
"W01000598",27145,33997,1377.54400355488,1598.89268059845
"W01000599",27145,33997,980.201779491196,1320.0411883982
"W01000600",26757,33524,2732.36593560221,3099.95757513841
"W01000601",27085,33946,2393.541030792,2929.98325489349
"W01000602",26941,33816,2704.19590901657,2928.65727669526
"W01000603",26757,33524,2390.82320502523,2795.27292507181
"W01000604",26757,33524,1686.2745127466,2035.38060648603
"W01000605",26757,33524,1629.86801232948,1966.7474866263
"W01000606",22428,28636,1101.83437014907,1446.64425903618
"W01000607",28089,35511,1375.92553585386,2099.22580609285
"W01000608",24866,31302,1325.71098067953,1726.29302056076
"W01000609",22185,26405,884.148490542231,1220.1129968561
"W01000610",10584,14093,1177.5752310401,1418.85298356104
"W01000611",24272,29468,1857.93304272264,2397.06807209772
"W01000612",2292,3100,783.003320068099,897.818839508749
"W01000613",7275,8112,489.835721979602,648.830002837047
"W01000614",19022,22670,291.663874448359,497.828855895097
"W01000615",10900,14234,556.515909305177,608.642322380896
