"TTWA11NM","lsoa01","weight"
"Isle of Wight","E01017362",1
"Isle of Wight","E01017363",1
"Isle of Wight","E01017364",1
"Isle of Wight","E01017365",1
"Isle of Wight","E01017366",1
"Isle of Wight","E01017367",1
"Isle of Wight","E01017368",1
"Isle of Wight","E01017369",1
"Isle of Wight","E01017370",1
"Lancaster and Morecambe","E01025085",1
"Lancaster and Morecambe","E01025086",1
"Lancaster and Morecambe","E01025087",1
"Lancaster and Morecambe","E01025088",1
"Lancaster and Morecambe","E01025089",1
"Lancaster and Morecambe","E01025090",1
"Lancaster and Morecambe","E01025091",1
"Lancaster and Morecambe","E01025092",1
"Lancaster and Morecambe","E01025093",1
"Lancaster and Morecambe","E01025094",1
"Lancaster and Morecambe","E01025095",1
"Lancaster and Morecambe","E01025096",1
"Lancaster and Morecambe","E01025097",1
"Lancaster and Morecambe","E01025098",1
"Lancaster and Morecambe","E01025099",1
"Lancaster and Morecambe","E01025100",1
"Lancaster and Morecambe","E01025101",1
"Lancaster and Morecambe","E01025102",1
"Lancaster and Morecambe","E01025103",1
"Lancaster and Morecambe","E01025104",1
"Lancaster and Morecambe","E01025105",1
"Lancaster and Morecambe","E01025106",1
"Lancaster and Morecambe","E01025107",1
"Lancaster and Morecambe","E01025108",1
"Lancaster and Morecambe","E01025109",1
"Lancaster and Morecambe","E01025110",1
"Lancaster and Morecambe","E01025111",1
"Lancaster and Morecambe","E01025112",1
"Lancaster and Morecambe","E01025113",1
"Lancaster and Morecambe","E01025114",1
"Lancaster and Morecambe","E01025115",1
"Lancaster and Morecambe","E01025116",1
"Lancaster and Morecambe","E01025117",1
"Lancaster and Morecambe","E01025118",1
"Lancaster and Morecambe","E01025119",1
"Lancaster and Morecambe","E01025120",1
"Lancaster and Morecambe","E01025121",1
"Lancaster and Morecambe","E01025122",1
"Lancaster and Morecambe","E01025123",1
"Lancaster and Morecambe","E01025124",1
"Lancaster and Morecambe","E01025125",1
"Lancaster and Morecambe","E01025126",1
"Lancaster and Morecambe","E01025127",1
"Lancaster and Morecambe","E01025128",1
"Lancaster and Morecambe","E01025129",1
"Lancaster and Morecambe","E01025130",1
"Lancaster and Morecambe","E01025131",1
"Lancaster and Morecambe","E01025132",1
"Lancaster and Morecambe","E01025133",1
"Lancaster and Morecambe","E01025134",1
"Lancaster and Morecambe","E01025135",1
"Lancaster and Morecambe","E01025136",1
"Lancaster and Morecambe","E01025137",1
"Lancaster and Morecambe","E01025138",1
"Lancaster and Morecambe","E01025139",1
"Lancaster and Morecambe","E01025140",1
"Lancaster and Morecambe","E01025141",1
"Lancaster and Morecambe","E01025142",1
"Lancaster and Morecambe","E01025143",1
"Lancaster and Morecambe","E01025144",1
"Lancaster and Morecambe","E01025145",1
"Lancaster and Morecambe","E01025146",1
"Lancaster and Morecambe","E01025147",1
"Lancaster and Morecambe","E01025148",1
"Lancaster and Morecambe","E01025149",1
"Lancaster and Morecambe","E01025150",1
"Lancaster and Morecambe","E01025151",1
"Lancaster and Morecambe","E01025152",1
"Lancaster and Morecambe","E01025153",1
"Lancaster and Morecambe","E01025154",1
"Lancaster and Morecambe","E01025155",1
"Lancaster and Morecambe","E01025156",1
"Lancaster and Morecambe","E01025157",1
"Lancaster and Morecambe","E01025158",1
"Lancaster and Morecambe","E01025159",1
"Lancaster and Morecambe","E01025160",1
"Lancaster and Morecambe","E01025161",1
"Lancaster and Morecambe","E01025162",1
"Lancaster and Morecambe","E01025163",1
"Lancaster and Morecambe","E01025164",1
"Lancaster and Morecambe","E01025165",1
"Lancaster and Morecambe","E01025166",1
"Lancaster and Morecambe","E01025167",1
"Lancaster and Morecambe","E01025168",1
"Lancaster and Morecambe","E01025169",1
"Lancaster and Morecambe","E01025170",1
"Lancaster and Morecambe","E01025171",1
"Lancaster and Morecambe","E01025172",1
"Lancaster and Morecambe","E01025173",1
"Middlesbrough and Stockton","E01012007",1
"Middlesbrough and Stockton","E01012008",1
"Middlesbrough and Stockton","E01012009",1
"Middlesbrough and Stockton","E01012010",1
"Middlesbrough and Stockton","E01012011",1
"Middlesbrough and Stockton","E01012012",1
"Middlesbrough and Stockton","E01012013",1
"Middlesbrough and Stockton","E01012014",1
"Middlesbrough and Stockton","E01012015",1
"Middlesbrough and Stockton","E01012016",1
"Middlesbrough and Stockton","E01012017",1
"Middlesbrough and Stockton","E01012018",1
"Middlesbrough and Stockton","E01012019",1
"Middlesbrough and Stockton","E01012020",1
"Middlesbrough and Stockton","E01012021",1
"Middlesbrough and Stockton","E01012022",1
"Middlesbrough and Stockton","E01012023",1
"Middlesbrough and Stockton","E01012024",1
"Middlesbrough and Stockton","E01012025",1
"Middlesbrough and Stockton","E01012026",1
"Middlesbrough and Stockton","E01012027",1
"Middlesbrough and Stockton","E01012028",1
"Middlesbrough and Stockton","E01012029",1
"Middlesbrough and Stockton","E01012030",1
"Middlesbrough and Stockton","E01012031",1
"Middlesbrough and Stockton","E01012032",1
"Middlesbrough and Stockton","E01012033",1
"Middlesbrough and Stockton","E01012034",1
"Middlesbrough and Stockton","E01012035",1
"Middlesbrough and Stockton","E01012036",1
"Middlesbrough and Stockton","E01012037",1
"Middlesbrough and Stockton","E01012038",1
"Middlesbrough and Stockton","E01012039",1
"Middlesbrough and Stockton","E01012040",1
"Middlesbrough and Stockton","E01012041",1
"Middlesbrough and Stockton","E01012042",1
"Middlesbrough and Stockton","E01012043",1
"Middlesbrough and Stockton","E01012044",1
"Middlesbrough and Stockton","E01012045",1
"Middlesbrough and Stockton","E01012046",1
"Middlesbrough and Stockton","E01012047",1
"Middlesbrough and Stockton","E01012048",1
"Middlesbrough and Stockton","E01012049",1
"Middlesbrough and Stockton","E01012050",1
"Middlesbrough and Stockton","E01012051",1
"Middlesbrough and Stockton","E01012052",1
"Middlesbrough and Stockton","E01012053",1
"Middlesbrough and Stockton","E01012054",1
"Middlesbrough and Stockton","E01012055",1
"Middlesbrough and Stockton","E01012056",1
"Middlesbrough and Stockton","E01012057",1
"Middlesbrough and Stockton","E01012058",1
"Middlesbrough and Stockton","E01012059",1
"Middlesbrough and Stockton","E01012060",1
"Middlesbrough and Stockton","E01012061",1
"Middlesbrough and Stockton","E01012062",1
"Middlesbrough and Stockton","E01012063",1
"Middlesbrough and Stockton","E01012064",1
"Middlesbrough and Stockton","E01012065",1
"Middlesbrough and Stockton","E01012066",1
"Middlesbrough and Stockton","E01012067",1
"Middlesbrough and Stockton","E01012068",1
"Middlesbrough and Stockton","E01012069",1
"Middlesbrough and Stockton","E01012070",1
"Middlesbrough and Stockton","E01012071",1
"Middlesbrough and Stockton","E01012072",1
"Middlesbrough and Stockton","E01012073",1
"Middlesbrough and Stockton","E01012074",1
"Middlesbrough and Stockton","E01012075",1
"Middlesbrough and Stockton","E01012076",1
"Middlesbrough and Stockton","E01012077",1
"Middlesbrough and Stockton","E01012078",1
"Middlesbrough and Stockton","E01012079",1
"Middlesbrough and Stockton","E01012080",1
"Middlesbrough and Stockton","E01012081",1
"Middlesbrough and Stockton","E01012082",1
"Middlesbrough and Stockton","E01012083",1
"Middlesbrough and Stockton","E01012084",1
"Middlesbrough and Stockton","E01012085",1
"Middlesbrough and Stockton","E01012086",1
"Middlesbrough and Stockton","E01012087",1
"Middlesbrough and Stockton","E01012088",1
"Middlesbrough and Stockton","E01012089",1
"Middlesbrough and Stockton","E01012090",1
"Middlesbrough and Stockton","E01012091",1
"Middlesbrough and Stockton","E01012092",1
"Middlesbrough and Stockton","E01012093",1
"Middlesbrough and Stockton","E01012094",1
"Middlesbrough and Stockton","E01012095",1
"Middlesbrough and Stockton","E01012096",1
"Middlesbrough and Stockton","E01012097",1
"Middlesbrough and Stockton","E01012098",1
"Middlesbrough and Stockton","E01012099",1
"Middlesbrough and Stockton","E01012100",1
"Middlesbrough and Stockton","E01012101",1
"Middlesbrough and Stockton","E01012102",1
"Middlesbrough and Stockton","E01012103",1
"Middlesbrough and Stockton","E01012104",1
"Middlesbrough and Stockton","E01012105",1
"Middlesbrough and Stockton","E01012106",1
"Middlesbrough and Stockton","E01012107",1
"Middlesbrough and Stockton","E01012108",1
"Middlesbrough and Stockton","E01012109",1
"Middlesbrough and Stockton","E01012110",1
"Middlesbrough and Stockton","E01012111",1
"Middlesbrough and Stockton","E01012112",1
"Middlesbrough and Stockton","E01012113",1
"Middlesbrough and Stockton","E01012114",1
"Middlesbrough and Stockton","E01012115",1
"Middlesbrough and Stockton","E01012116",1
"Middlesbrough and Stockton","E01012117",1
"Middlesbrough and Stockton","E01012118",1
"Middlesbrough and Stockton","E01012119",1
"Middlesbrough and Stockton","E01012120",1
"Middlesbrough and Stockton","E01012121",1
"Middlesbrough and Stockton","E01012122",1
"Middlesbrough and Stockton","E01012123",1
"Middlesbrough and Stockton","E01012124",1
"Middlesbrough and Stockton","E01012125",1
"Middlesbrough and Stockton","E01012126",1
"Middlesbrough and Stockton","E01012127",1
"Middlesbrough and Stockton","E01012128",1
"Middlesbrough and Stockton","E01012129",1
"Middlesbrough and Stockton","E01012130",1
"Middlesbrough and Stockton","E01012131",1
"Middlesbrough and Stockton","E01012132",1
"Middlesbrough and Stockton","E01012133",1
"Middlesbrough and Stockton","E01012134",1
"Middlesbrough and Stockton","E01012135",1
"Middlesbrough and Stockton","E01012136",1
"Middlesbrough and Stockton","E01012137",1
"Middlesbrough and Stockton","E01012138",1
"Middlesbrough and Stockton","E01012139",1
"Middlesbrough and Stockton","E01012140",1
"Middlesbrough and Stockton","E01012141",1
"Middlesbrough and Stockton","E01012142",1
"Middlesbrough and Stockton","E01012143",1
"Middlesbrough and Stockton","E01012144",1
"Middlesbrough and Stockton","E01012145",1
"Middlesbrough and Stockton","E01012146",1
"Middlesbrough and Stockton","E01012147",1
"Middlesbrough and Stockton","E01012148",1
"Middlesbrough and Stockton","E01012149",1
"Middlesbrough and Stockton","E01012150",1
"Middlesbrough and Stockton","E01012151",1
"Middlesbrough and Stockton","E01012152",1
"Middlesbrough and Stockton","E01012153",1
"Middlesbrough and Stockton","E01012154",1
"Middlesbrough and Stockton","E01012155",1
"Middlesbrough and Stockton","E01012156",1
"Middlesbrough and Stockton","E01012157",1
"Middlesbrough and Stockton","E01012158",1
"Middlesbrough and Stockton","E01012159",1
"Middlesbrough and Stockton","E01012160",1
"Middlesbrough and Stockton","E01012161",1
"Middlesbrough and Stockton","E01012162",1
"Middlesbrough and Stockton","E01012163",1
"Middlesbrough and Stockton","E01012164",1
"Middlesbrough and Stockton","E01012165",1
"Middlesbrough and Stockton","E01012166",1
"Middlesbrough and Stockton","E01012167",1
"Middlesbrough and Stockton","E01012168",1
"Middlesbrough and Stockton","E01012169",1
"Middlesbrough and Stockton","E01012170",1
"Middlesbrough and Stockton","E01012171",1
"Middlesbrough and Stockton","E01012172",1
"Middlesbrough and Stockton","E01012173",1
"Middlesbrough and Stockton","E01012174",1
"Middlesbrough and Stockton","E01012175",1
"Middlesbrough and Stockton","E01012176",1
"Middlesbrough and Stockton","E01012177",1
"Middlesbrough and Stockton","E01012178",1
"Middlesbrough and Stockton","E01012179",1
"Middlesbrough and Stockton","E01012180",1
"Middlesbrough and Stockton","E01012181",1
"Middlesbrough and Stockton","E01012182",1
"Middlesbrough and Stockton","E01012183",1
"Middlesbrough and Stockton","E01012184",1
"Middlesbrough and Stockton","E01012185",1
"Middlesbrough and Stockton","E01012186",1
"Middlesbrough and Stockton","E01012187",1
"Middlesbrough and Stockton","E01012188",1
"Middlesbrough and Stockton","E01012189",1
"Middlesbrough and Stockton","E01012190",1
"Middlesbrough and Stockton","E01012191",1
"Middlesbrough and Stockton","E01012192",1
"Middlesbrough and Stockton","E01012193",1
"Middlesbrough and Stockton","E01012194",1
"Middlesbrough and Stockton","E01012195",1
"Middlesbrough and Stockton","E01012196",1
"Middlesbrough and Stockton","E01012197",1
"Middlesbrough and Stockton","E01012198",1
"Middlesbrough and Stockton","E01012199",1
"Middlesbrough and Stockton","E01012200",1
"Middlesbrough and Stockton","E01012201",1
"Middlesbrough and Stockton","E01012202",1
"Middlesbrough and Stockton","E01012203",1
"Middlesbrough and Stockton","E01012204",1
"Middlesbrough and Stockton","E01012205",1
"Middlesbrough and Stockton","E01012206",1
"Middlesbrough and Stockton","E01012207",1
"Middlesbrough and Stockton","E01012208",1
"Middlesbrough and Stockton","E01012209",1
"Middlesbrough and Stockton","E01012210",1
"Middlesbrough and Stockton","E01012211",1
"Middlesbrough and Stockton","E01012212",1
"Middlesbrough and Stockton","E01012213",1
"Middlesbrough and Stockton","E01012214",1
"Middlesbrough and Stockton","E01012215",1
"Middlesbrough and Stockton","E01012216",1
"Middlesbrough and Stockton","E01012217",1
"Middlesbrough and Stockton","E01012218",1
"Middlesbrough and Stockton","E01012219",1
"Middlesbrough and Stockton","E01012220",1
"Middlesbrough and Stockton","E01012221",1
"Middlesbrough and Stockton","E01012222",1
"Middlesbrough and Stockton","E01012223",1
"Middlesbrough and Stockton","E01012224",1
"Middlesbrough and Stockton","E01012225",1
"Middlesbrough and Stockton","E01012226",1
"Middlesbrough and Stockton","E01012227",1
"Middlesbrough and Stockton","E01012228",1
"Middlesbrough and Stockton","E01012229",1
"Middlesbrough and Stockton","E01012230",1
"Middlesbrough and Stockton","E01012231",1
"Middlesbrough and Stockton","E01012232",1
"Middlesbrough and Stockton","E01012233",1
"Middlesbrough and Stockton","E01012234",1
"Middlesbrough and Stockton","E01012235",1
"Middlesbrough and Stockton","E01012236",1
"Middlesbrough and Stockton","E01012237",1
"Middlesbrough and Stockton","E01012238",1
"Middlesbrough and Stockton","E01012239",1
"Middlesbrough and Stockton","E01012240",1
"Middlesbrough and Stockton","E01012241",1
"Middlesbrough and Stockton","E01012242",1
"Middlesbrough and Stockton","E01012243",1
"Middlesbrough and Stockton","E01012244",1
"Middlesbrough and Stockton","E01012245",1
"Middlesbrough and Stockton","E01012246",1
"Middlesbrough and Stockton","E01012247",1
"Middlesbrough and Stockton","E01012248",1
"Middlesbrough and Stockton","E01012249",1
"Middlesbrough and Stockton","E01012250",1
"Middlesbrough and Stockton","E01012251",1
"Middlesbrough and Stockton","E01012252",1
"Middlesbrough and Stockton","E01012253",1
"Middlesbrough and Stockton","E01012254",1
"Middlesbrough and Stockton","E01012255",1
"Middlesbrough and Stockton","E01012256",1
"Middlesbrough and Stockton","E01012257",1
"Middlesbrough and Stockton","E01012258",1
"Middlesbrough and Stockton","E01012259",1
"Middlesbrough and Stockton","E01012260",1
"Middlesbrough and Stockton","E01012261",1
"Middlesbrough and Stockton","E01012262",1
"Middlesbrough and Stockton","E01012263",1
"Middlesbrough and Stockton","E01012264",1
"Middlesbrough and Stockton","E01012265",1
"Middlesbrough and Stockton","E01012266",1
"Middlesbrough and Stockton","E01012267",1
"Middlesbrough and Stockton","E01012268",1
"Middlesbrough and Stockton","E01012269",1
"Middlesbrough and Stockton","E01012270",1
"Middlesbrough and Stockton","E01012271",1
"Middlesbrough and Stockton","E01012272",1
"Middlesbrough and Stockton","E01012273",1
"Middlesbrough and Stockton","E01012274",1
"Middlesbrough and Stockton","E01012275",1
"Middlesbrough and Stockton","E01012276",1
"Middlesbrough and Stockton","E01012277",1
"Middlesbrough and Stockton","E01012278",1
"Middlesbrough and Stockton","E01012279",1
"Middlesbrough and Stockton","E01012280",1
"Middlesbrough and Stockton","E01012281",1
"Middlesbrough and Stockton","E01012282",1
"Middlesbrough and Stockton","E01012283",1
"Middlesbrough and Stockton","E01012284",1
"Middlesbrough and Stockton","E01012285",1
"Middlesbrough and Stockton","E01012286",1
"Middlesbrough and Stockton","E01012287",1
"Middlesbrough and Stockton","E01012288",1
"Middlesbrough and Stockton","E01012289",1
"Middlesbrough and Stockton","E01012290",1
"Middlesbrough and Stockton","E01012291",1
"Middlesbrough and Stockton","E01012292",1
"Middlesbrough and Stockton","E01012293",1
"Middlesbrough and Stockton","E01012294",1
"Middlesbrough and Stockton","E01012295",1
"Middlesbrough and Stockton","E01012296",1
"Middlesbrough and Stockton","E01012297",1
"Middlesbrough and Stockton","E01012298",1
"Middlesbrough and Stockton","E01012299",1
"Middlesbrough and Stockton","E01012300",1
"Middlesbrough and Stockton","E01012301",1
"Middlesbrough and Stockton","E01012302",1
"Middlesbrough and Stockton","E01012303",1
"Middlesbrough and Stockton","E01027591",1
"Middlesbrough and Stockton","E01027597",1
"Middlesbrough and Stockton","E01027598",1
"Middlesbrough and Stockton","E01027599",1
"Middlesbrough and Stockton","E01027618",1
"Middlesbrough and Stockton","E01027623",1
"Middlesbrough and Stockton","E01027624",1
"Middlesbrough and Stockton","E01027625",1
"Middlesbrough and Stockton","E01027626",1
"Middlesbrough and Stockton","E01027627",1
"Minehead","E01029322",1
"Minehead","E01029323",1
"Minehead","E01029324",1
"Minehead","E01029325",1
"Minehead","E01029326",1
"Minehead","E01029328",1
"Minehead","E01029329",1
"Minehead","E01029330",1
"Minehead","E01029331",1
"Minehead","E01029332",1
"Minehead","E01029333",1
"Minehead","E01029334",1
"Minehead","E01029335",1
"Minehead","E01029336",1
"Minehead","E01029338",1
"Minehead","E01029339",1
"Minehead","E01029340",1
"Minehead","E01029341",1
"Minehead","E01029342",1
"Minehead","E01029343",1
"Minehead","E01029344",1
"Penrith","E01019306",1
"Penrith","E01019307",1
"Penrith","E01019308",1
"Penrith","E01019309",1
"Penrith","E01019310",1
"Penrith","E01019311",1
"Penrith","E01019312",1
"Penrith","E01019313",1
"Penrith","E01019314",1
"Penrith","E01019316",1
"Penrith","E01019317",1
"Penrith","E01019318",1
"Penrith","E01019319",1
"Penrith","E01019320",1
"Penrith","E01019321",1
"Penrith","E01019322",1
"Penrith","E01019323",1
"Penrith","E01019324",1
"Penrith","E01019325",1
"Penrith","E01019326",1
"Penrith","E01019327",1
"Penrith","E01019328",1
"Penrith","E01019329",1
"Penrith","E01019330",1
"Penrith","E01019331",1
"Penrith","E01019332",1
"Penrith","E01019333",1
"Penrith","E01019334",1
"Penrith","E01019335",1
"Penrith","E01019336",1
"Penrith","E01019337",1
"Penrith","E01019338",1
"Penrith","E01019339",1
"Penrith","E01019340",1
"Peterborough","E01013787",1
"Peterborough","E01013788",1
"Peterborough","E01013789",1
"Peterborough","E01013790",1
"Peterborough","E01013791",1
"Peterborough","E01013792",1
"Peterborough","E01013793",1
"Peterborough","E01013794",1
"Peterborough","E01013795",1
"Peterborough","E01013796",1
"Peterborough","E01013797",1
"Peterborough","E01013798",1
"Peterborough","E01013799",1
"Peterborough","E01013800",1
"Peterborough","E01013801",1
